County_FIPS_x,County,state_FIPS,State,pop_Year,pop_Population,pop_merge_indicator,pov_poverty_rate_percent,pov_merge_indicator,minc_median_income_USD_2021,minc_merge_indicator,state_county,opioid_YEAR,opioid_State,opioid_County,opioid_morphine_equivalent_g,opioid_state_county_yr,opioid_merge_indicator,FIPS|YEAR,County_FIPS_y,mort_year,mort_overdose_deaths,mort_merge_indicator
01001,AUTAUGA,01,AL,2021,"59,203",both,10.7,both,"66,444",both,AL|AUTAUGA,2006,AL,AUTAUGA,53760.37711740125,AL|AUTAUGA|2006,both,01001|2006,,,,left_only
01001,AUTAUGA,01,AL,2021,"59,203",both,10.7,both,"66,444",both,AL|AUTAUGA,2007,AL,AUTAUGA,55402.0576826258,AL|AUTAUGA|2007,both,01001|2007,,,,left_only
01001,AUTAUGA,01,AL,2021,"59,203",both,10.7,both,"66,444",both,AL|AUTAUGA,2008,AL,AUTAUGA,59367.7314833342,AL|AUTAUGA|2008,both,01001|2008,,,,left_only
01001,AUTAUGA,01,AL,2021,"59,203",both,10.7,both,"66,444",both,AL|AUTAUGA,2009,AL,AUTAUGA,60570.9675013995,AL|AUTAUGA|2009,both,01001|2009,,,,left_only
01001,AUTAUGA,01,AL,2021,"59,203",both,10.7,both,"66,444",both,AL|AUTAUGA,2010,AL,AUTAUGA,64707.887250940745,AL|AUTAUGA|2010,both,01001|2010,,,,left_only
01001,AUTAUGA,01,AL,2021,"59,203",both,10.7,both,"66,444",both,AL|AUTAUGA,2011,AL,AUTAUGA,68464.493617539,AL|AUTAUGA|2011,both,01001|2011,,,,left_only
01001,AUTAUGA,01,AL,2021,"59,203",both,10.7,both,"66,444",both,AL|AUTAUGA,2012,AL,AUTAUGA,72167.7303291125,AL|AUTAUGA|2012,both,01001|2012,,,,left_only
01001,AUTAUGA,01,AL,2021,"59,203",both,10.7,both,"66,444",both,AL|AUTAUGA,2013,AL,AUTAUGA,72475.54321882025,AL|AUTAUGA|2013,both,01001|2013,,,,left_only
01001,AUTAUGA,01,AL,2021,"59,203",both,10.7,both,"66,444",both,AL|AUTAUGA,2014,AL,AUTAUGA,76940.4716413325,AL|AUTAUGA|2014,both,01001|2014,,,,left_only
01001,AUTAUGA,01,AL,2021,"59,203",both,10.7,both,"66,444",both,AL|AUTAUGA,2015,AL,AUTAUGA,77471.45106824,AL|AUTAUGA|2015,both,01001|2015,,,,left_only
01003,BALDWIN,01,AL,2021,"239,439",both,10.8,both,"65,658",both,AL|BALDWIN,2006,AL,BALDWIN,172218.78926835494,AL|BALDWIN|2006,both,01003|2006,01003,2006.0,11.0,both
01003,BALDWIN,01,AL,2021,"239,439",both,10.8,both,"65,658",both,AL|BALDWIN,2007,AL,BALDWIN,190114.66164764625,AL|BALDWIN|2007,both,01003|2007,01003,2007.0,24.0,both
01003,BALDWIN,01,AL,2021,"239,439",both,10.8,both,"65,658",both,AL|BALDWIN,2008,AL,BALDWIN,191561.322629989,AL|BALDWIN|2008,both,01003|2008,01003,2008.0,19.0,both
01003,BALDWIN,01,AL,2021,"239,439",both,10.8,both,"65,658",both,AL|BALDWIN,2009,AL,BALDWIN,212566.7779336985,AL|BALDWIN|2009,both,01003|2009,01003,2009.0,29.0,both
01003,BALDWIN,01,AL,2021,"239,439",both,10.8,both,"65,658",both,AL|BALDWIN,2010,AL,BALDWIN,237821.50535909648,AL|BALDWIN|2010,both,01003|2010,01003,2010.0,24.0,both
01003,BALDWIN,01,AL,2021,"239,439",both,10.8,both,"65,658",both,AL|BALDWIN,2011,AL,BALDWIN,266329.32944764826,AL|BALDWIN|2011,both,01003|2011,01003,2011.0,23.0,both
01003,BALDWIN,01,AL,2021,"239,439",both,10.8,both,"65,658",both,AL|BALDWIN,2012,AL,BALDWIN,310835.1029772165,AL|BALDWIN|2012,both,01003|2012,01003,2012.0,24.0,both
01003,BALDWIN,01,AL,2021,"239,439",both,10.8,both,"65,658",both,AL|BALDWIN,2013,AL,BALDWIN,324592.0143806522,AL|BALDWIN|2013,both,01003|2013,01003,2013.0,20.0,both
01003,BALDWIN,01,AL,2021,"239,439",both,10.8,both,"65,658",both,AL|BALDWIN,2014,AL,BALDWIN,328713.760475051,AL|BALDWIN|2014,both,01003|2014,01003,2014.0,32.0,both
01003,BALDWIN,01,AL,2021,"239,439",both,10.8,both,"65,658",both,AL|BALDWIN,2015,AL,BALDWIN,317830.261636436,AL|BALDWIN|2015,both,01003|2015,01003,2015.0,40.0,both
01005,BARBOUR,01,AL,2021,"24,533",both,23.0,both,"38,649",both,AL|BARBOUR,2006,AL,BARBOUR,12266.765676882,AL|BARBOUR|2006,both,01005|2006,,,,left_only
01005,BARBOUR,01,AL,2021,"24,533",both,23.0,both,"38,649",both,AL|BARBOUR,2007,AL,BARBOUR,13852.015708243249,AL|BARBOUR|2007,both,01005|2007,,,,left_only
01005,BARBOUR,01,AL,2021,"24,533",both,23.0,both,"38,649",both,AL|BARBOUR,2008,AL,BARBOUR,15334.2876686154,AL|BARBOUR|2008,both,01005|2008,,,,left_only
01005,BARBOUR,01,AL,2021,"24,533",both,23.0,both,"38,649",both,AL|BARBOUR,2009,AL,BARBOUR,17343.554249235898,AL|BARBOUR|2009,both,01005|2009,,,,left_only
01005,BARBOUR,01,AL,2021,"24,533",both,23.0,both,"38,649",both,AL|BARBOUR,2010,AL,BARBOUR,18340.163203594,AL|BARBOUR|2010,both,01005|2010,,,,left_only
01005,BARBOUR,01,AL,2021,"24,533",both,23.0,both,"38,649",both,AL|BARBOUR,2011,AL,BARBOUR,20073.0062148435,AL|BARBOUR|2011,both,01005|2011,,,,left_only
01005,BARBOUR,01,AL,2021,"24,533",both,23.0,both,"38,649",both,AL|BARBOUR,2012,AL,BARBOUR,22808.8970008615,AL|BARBOUR|2012,both,01005|2012,,,,left_only
01005,BARBOUR,01,AL,2021,"24,533",both,23.0,both,"38,649",both,AL|BARBOUR,2013,AL,BARBOUR,21828.33870834,AL|BARBOUR|2013,both,01005|2013,,,,left_only
01005,BARBOUR,01,AL,2021,"24,533",both,23.0,both,"38,649",both,AL|BARBOUR,2014,AL,BARBOUR,21063.964822839498,AL|BARBOUR|2014,both,01005|2014,,,,left_only
01005,BARBOUR,01,AL,2021,"24,533",both,23.0,both,"38,649",both,AL|BARBOUR,2015,AL,BARBOUR,21542.151005634998,AL|BARBOUR|2015,both,01005|2015,,,,left_only
01007,BIBB,01,AL,2021,"22,359",both,20.6,both,"48,454",both,AL|BIBB,2006,AL,BIBB,16893.219967597,AL|BIBB|2006,both,01007|2006,,,,left_only
01007,BIBB,01,AL,2021,"22,359",both,20.6,both,"48,454",both,AL|BIBB,2007,AL,BIBB,20372.88442666075,AL|BIBB|2007,both,01007|2007,,,,left_only
01007,BIBB,01,AL,2021,"22,359",both,20.6,both,"48,454",both,AL|BIBB,2008,AL,BIBB,21045.24139354385,AL|BIBB|2008,both,01007|2008,,,,left_only
01007,BIBB,01,AL,2021,"22,359",both,20.6,both,"48,454",both,AL|BIBB,2009,AL,BIBB,22819.65603051825,AL|BIBB|2009,both,01007|2009,,,,left_only
01007,BIBB,01,AL,2021,"22,359",both,20.6,both,"48,454",both,AL|BIBB,2010,AL,BIBB,25331.982227227,AL|BIBB|2010,both,01007|2010,,,,left_only
01007,BIBB,01,AL,2021,"22,359",both,20.6,both,"48,454",both,AL|BIBB,2011,AL,BIBB,27450.121750816,AL|BIBB|2011,both,01007|2011,,,,left_only
01007,BIBB,01,AL,2021,"22,359",both,20.6,both,"48,454",both,AL|BIBB,2012,AL,BIBB,31175.036144626,AL|BIBB|2012,both,01007|2012,,,,left_only
01007,BIBB,01,AL,2021,"22,359",both,20.6,both,"48,454",both,AL|BIBB,2013,AL,BIBB,28881.567858596,AL|BIBB|2013,both,01007|2013,,,,left_only
01007,BIBB,01,AL,2021,"22,359",both,20.6,both,"48,454",both,AL|BIBB,2014,AL,BIBB,31624.270164209,AL|BIBB|2014,both,01007|2014,,,,left_only
01007,BIBB,01,AL,2021,"22,359",both,20.6,both,"48,454",both,AL|BIBB,2015,AL,BIBB,31197.505626937997,AL|BIBB|2015,both,01007|2015,,,,left_only
01009,BLOUNT,01,AL,2021,"59,079",both,12.0,both,"56,894",both,AL|BLOUNT,2006,AL,BLOUNT,26243.545303226,AL|BLOUNT|2006,both,01009|2006,,,,left_only
01009,BLOUNT,01,AL,2021,"59,079",both,12.0,both,"56,894",both,AL|BLOUNT,2007,AL,BLOUNT,28899.555013983998,AL|BLOUNT|2007,both,01009|2007,,,,left_only
01009,BLOUNT,01,AL,2021,"59,079",both,12.0,both,"56,894",both,AL|BLOUNT,2008,AL,BLOUNT,29137.5014533759,AL|BLOUNT|2008,both,01009|2008,01009,2008.0,15.0,both
01009,BLOUNT,01,AL,2021,"59,079",both,12.0,both,"56,894",both,AL|BLOUNT,2009,AL,BLOUNT,32237.20311900925,AL|BLOUNT|2009,both,01009|2009,,,,left_only
01009,BLOUNT,01,AL,2021,"59,079",both,12.0,both,"56,894",both,AL|BLOUNT,2010,AL,BLOUNT,35010.934788094,AL|BLOUNT|2010,both,01009|2010,,,,left_only
01009,BLOUNT,01,AL,2021,"59,079",both,12.0,both,"56,894",both,AL|BLOUNT,2011,AL,BLOUNT,37507.17247721525,AL|BLOUNT|2011,both,01009|2011,,,,left_only
01009,BLOUNT,01,AL,2021,"59,079",both,12.0,both,"56,894",both,AL|BLOUNT,2012,AL,BLOUNT,41624.7531471405,AL|BLOUNT|2012,both,01009|2012,01009,2012.0,15.0,both
01009,BLOUNT,01,AL,2021,"59,079",both,12.0,both,"56,894",both,AL|BLOUNT,2013,AL,BLOUNT,46877.519294565,AL|BLOUNT|2013,both,01009|2013,01009,2013.0,10.0,both
01009,BLOUNT,01,AL,2021,"59,079",both,12.0,both,"56,894",both,AL|BLOUNT,2014,AL,BLOUNT,45078.797921637495,AL|BLOUNT|2014,both,01009|2014,01009,2014.0,11.0,both
01009,BLOUNT,01,AL,2021,"59,079",both,12.0,both,"56,894",both,AL|BLOUNT,2015,AL,BLOUNT,46770.043357541,AL|BLOUNT|2015,both,01009|2015,01009,2015.0,11.0,both
01011,BULLOCK,01,AL,2021,"10,143",both,32.1,both,"32,027",both,AL|BULLOCK,2006,AL,BULLOCK,2487.4664906089997,AL|BULLOCK|2006,both,01011|2006,,,,left_only
01011,BULLOCK,01,AL,2021,"10,143",both,32.1,both,"32,027",both,AL|BULLOCK,2007,AL,BULLOCK,2223.79191993325,AL|BULLOCK|2007,both,01011|2007,,,,left_only
01011,BULLOCK,01,AL,2021,"10,143",both,32.1,both,"32,027",both,AL|BULLOCK,2008,AL,BULLOCK,2598.25828479025,AL|BULLOCK|2008,both,01011|2008,,,,left_only
01011,BULLOCK,01,AL,2021,"10,143",both,32.1,both,"32,027",both,AL|BULLOCK,2009,AL,BULLOCK,2616.6824636365,AL|BULLOCK|2009,both,01011|2009,,,,left_only
01011,BULLOCK,01,AL,2021,"10,143",both,32.1,both,"32,027",both,AL|BULLOCK,2010,AL,BULLOCK,3229.806151927,AL|BULLOCK|2010,both,01011|2010,,,,left_only
01011,BULLOCK,01,AL,2021,"10,143",both,32.1,both,"32,027",both,AL|BULLOCK,2011,AL,BULLOCK,3637.0559187355,AL|BULLOCK|2011,both,01011|2011,,,,left_only
01011,BULLOCK,01,AL,2021,"10,143",both,32.1,both,"32,027",both,AL|BULLOCK,2012,AL,BULLOCK,4167.9713676415,AL|BULLOCK|2012,both,01011|2012,,,,left_only
01011,BULLOCK,01,AL,2021,"10,143",both,32.1,both,"32,027",both,AL|BULLOCK,2013,AL,BULLOCK,4119.146121545,AL|BULLOCK|2013,both,01011|2013,,,,left_only
01011,BULLOCK,01,AL,2021,"10,143",both,32.1,both,"32,027",both,AL|BULLOCK,2014,AL,BULLOCK,3931.360461865,AL|BULLOCK|2014,both,01011|2014,,,,left_only
01011,BULLOCK,01,AL,2021,"10,143",both,32.1,both,"32,027",both,AL|BULLOCK,2015,AL,BULLOCK,3562.2174649129993,AL|BULLOCK|2015,both,01011|2015,,,,left_only
01013,BUTLER,01,AL,2021,"18,890",both,22.7,both,"39,442",both,AL|BUTLER,2006,AL,BUTLER,10964.6439126995,AL|BUTLER|2006,both,01013|2006,,,,left_only
01013,BUTLER,01,AL,2021,"18,890",both,22.7,both,"39,442",both,AL|BUTLER,2007,AL,BUTLER,11341.9277076985,AL|BUTLER|2007,both,01013|2007,,,,left_only
01013,BUTLER,01,AL,2021,"18,890",both,22.7,both,"39,442",both,AL|BUTLER,2008,AL,BUTLER,13296.05448314625,AL|BUTLER|2008,both,01013|2008,,,,left_only
01013,BUTLER,01,AL,2021,"18,890",both,22.7,both,"39,442",both,AL|BUTLER,2009,AL,BUTLER,13946.409775501,AL|BUTLER|2009,both,01013|2009,,,,left_only
01013,BUTLER,01,AL,2021,"18,890",both,22.7,both,"39,442",both,AL|BUTLER,2010,AL,BUTLER,14989.9266535625,AL|BUTLER|2010,both,01013|2010,,,,left_only
01013,BUTLER,01,AL,2021,"18,890",both,22.7,both,"39,442",both,AL|BUTLER,2011,AL,BUTLER,17711.083324853,AL|BUTLER|2011,both,01013|2011,,,,left_only
01013,BUTLER,01,AL,2021,"18,890",both,22.7,both,"39,442",both,AL|BUTLER,2012,AL,BUTLER,18743.985950404498,AL|BUTLER|2012,both,01013|2012,,,,left_only
01013,BUTLER,01,AL,2021,"18,890",both,22.7,both,"39,442",both,AL|BUTLER,2013,AL,BUTLER,15657.76289252775,AL|BUTLER|2013,both,01013|2013,,,,left_only
01013,BUTLER,01,AL,2021,"18,890",both,22.7,both,"39,442",both,AL|BUTLER,2014,AL,BUTLER,18021.0103829305,AL|BUTLER|2014,both,01013|2014,,,,left_only
01013,BUTLER,01,AL,2021,"18,890",both,22.7,both,"39,442",both,AL|BUTLER,2015,AL,BUTLER,19286.262817765,AL|BUTLER|2015,both,01013|2015,,,,left_only
01015,CALHOUN,01,AL,2021,"115,678",both,19.2,both,"48,166",both,AL|CALHOUN,2006,AL,CALHOUN,166071.97294891265,AL|CALHOUN|2006,both,01015|2006,,,,left_only
01015,CALHOUN,01,AL,2021,"115,678",both,19.2,both,"48,166",both,AL|CALHOUN,2007,AL,CALHOUN,198329.14050176754,AL|CALHOUN|2007,both,01015|2007,01015,2007.0,11.0,both
01015,CALHOUN,01,AL,2021,"115,678",both,19.2,both,"48,166",both,AL|CALHOUN,2008,AL,CALHOUN,228515.94858242365,AL|CALHOUN|2008,both,01015|2008,01015,2008.0,17.0,both
01015,CALHOUN,01,AL,2021,"115,678",both,19.2,both,"48,166",both,AL|CALHOUN,2009,AL,CALHOUN,218956.72519836924,AL|CALHOUN|2009,both,01015|2009,01015,2009.0,12.0,both
01015,CALHOUN,01,AL,2021,"115,678",both,19.2,both,"48,166",both,AL|CALHOUN,2010,AL,CALHOUN,207044.938657432,AL|CALHOUN|2010,both,01015|2010,01015,2010.0,19.0,both
01015,CALHOUN,01,AL,2021,"115,678",both,19.2,both,"48,166",both,AL|CALHOUN,2011,AL,CALHOUN,231049.854430285,AL|CALHOUN|2011,both,01015|2011,01015,2011.0,12.0,both
01015,CALHOUN,01,AL,2021,"115,678",both,19.2,both,"48,166",both,AL|CALHOUN,2012,AL,CALHOUN,243678.17057682775,AL|CALHOUN|2012,both,01015|2012,,,,left_only
01015,CALHOUN,01,AL,2021,"115,678",both,19.2,both,"48,166",both,AL|CALHOUN,2013,AL,CALHOUN,252319.1365551655,AL|CALHOUN|2013,both,01015|2013,,,,left_only
01015,CALHOUN,01,AL,2021,"115,678",both,19.2,both,"48,166",both,AL|CALHOUN,2014,AL,CALHOUN,266059.49093829247,AL|CALHOUN|2014,both,01015|2014,01015,2014.0,19.0,both
01015,CALHOUN,01,AL,2021,"115,678",both,19.2,both,"48,166",both,AL|CALHOUN,2015,AL,CALHOUN,276892.2093050995,AL|CALHOUN|2015,both,01015|2015,01015,2015.0,20.0,both
01017,CHAMBERS,01,AL,2021,"34,488",both,19.7,both,"45,447",both,AL|CHAMBERS,2006,AL,CHAMBERS,40807.12155336925,AL|CHAMBERS|2006,both,01017|2006,,,,left_only
01017,CHAMBERS,01,AL,2021,"34,488",both,19.7,both,"45,447",both,AL|CHAMBERS,2007,AL,CHAMBERS,40910.77621506225,AL|CHAMBERS|2007,both,01017|2007,,,,left_only
01017,CHAMBERS,01,AL,2021,"34,488",both,19.7,both,"45,447",both,AL|CHAMBERS,2008,AL,CHAMBERS,40298.8845262854,AL|CHAMBERS|2008,both,01017|2008,,,,left_only
01017,CHAMBERS,01,AL,2021,"34,488",both,19.7,both,"45,447",both,AL|CHAMBERS,2009,AL,CHAMBERS,40822.54358909825,AL|CHAMBERS|2009,both,01017|2009,,,,left_only
01017,CHAMBERS,01,AL,2021,"34,488",both,19.7,both,"45,447",both,AL|CHAMBERS,2010,AL,CHAMBERS,44508.54193348375,AL|CHAMBERS|2010,both,01017|2010,,,,left_only
01017,CHAMBERS,01,AL,2021,"34,488",both,19.7,both,"45,447",both,AL|CHAMBERS,2011,AL,CHAMBERS,50907.4963240705,AL|CHAMBERS|2011,both,01017|2011,,,,left_only
01017,CHAMBERS,01,AL,2021,"34,488",both,19.7,both,"45,447",both,AL|CHAMBERS,2012,AL,CHAMBERS,49569.505321212,AL|CHAMBERS|2012,both,01017|2012,,,,left_only
01017,CHAMBERS,01,AL,2021,"34,488",both,19.7,both,"45,447",both,AL|CHAMBERS,2013,AL,CHAMBERS,47716.936046511,AL|CHAMBERS|2013,both,01017|2013,,,,left_only
01017,CHAMBERS,01,AL,2021,"34,488",both,19.7,both,"45,447",both,AL|CHAMBERS,2014,AL,CHAMBERS,44008.030376784,AL|CHAMBERS|2014,both,01017|2014,,,,left_only
01017,CHAMBERS,01,AL,2021,"34,488",both,19.7,both,"45,447",both,AL|CHAMBERS,2015,AL,CHAMBERS,41070.184671129,AL|CHAMBERS|2015,both,01017|2015,,,,left_only
01019,CHEROKEE,01,AL,2021,"25,074",both,18.2,both,"46,365",both,AL|CHEROKEE,2006,AL,CHEROKEE,22484.05912977075,AL|CHEROKEE|2006,both,01019|2006,,,,left_only
01019,CHEROKEE,01,AL,2021,"25,074",both,18.2,both,"46,365",both,AL|CHEROKEE,2007,AL,CHEROKEE,26245.0019842745,AL|CHEROKEE|2007,both,01019|2007,,,,left_only
01019,CHEROKEE,01,AL,2021,"25,074",both,18.2,both,"46,365",both,AL|CHEROKEE,2008,AL,CHEROKEE,27876.7032891776,AL|CHEROKEE|2008,both,01019|2008,,,,left_only
01019,CHEROKEE,01,AL,2021,"25,074",both,18.2,both,"46,365",both,AL|CHEROKEE,2009,AL,CHEROKEE,31647.8835119365,AL|CHEROKEE|2009,both,01019|2009,,,,left_only
01019,CHEROKEE,01,AL,2021,"25,074",both,18.2,both,"46,365",both,AL|CHEROKEE,2010,AL,CHEROKEE,36116.3022075715,AL|CHEROKEE|2010,both,01019|2010,,,,left_only
01019,CHEROKEE,01,AL,2021,"25,074",both,18.2,both,"46,365",both,AL|CHEROKEE,2011,AL,CHEROKEE,42734.40639500025,AL|CHEROKEE|2011,both,01019|2011,,,,left_only
01019,CHEROKEE,01,AL,2021,"25,074",both,18.2,both,"46,365",both,AL|CHEROKEE,2012,AL,CHEROKEE,51668.36093907275,AL|CHEROKEE|2012,both,01019|2012,,,,left_only
01019,CHEROKEE,01,AL,2021,"25,074",both,18.2,both,"46,365",both,AL|CHEROKEE,2013,AL,CHEROKEE,52461.516448513496,AL|CHEROKEE|2013,both,01019|2013,,,,left_only
01019,CHEROKEE,01,AL,2021,"25,074",both,18.2,both,"46,365",both,AL|CHEROKEE,2014,AL,CHEROKEE,50030.4725677845,AL|CHEROKEE|2014,both,01019|2014,,,,left_only
01019,CHEROKEE,01,AL,2021,"25,074",both,18.2,both,"46,365",both,AL|CHEROKEE,2015,AL,CHEROKEE,55617.872039486996,AL|CHEROKEE|2015,both,01019|2015,,,,left_only
01021,CHILTON,01,AL,2021,"45,259",both,15.5,both,"55,142",both,AL|CHILTON,2006,AL,CHILTON,59318.810958240996,AL|CHILTON|2006,both,01021|2006,01021,2006.0,13.0,both
01021,CHILTON,01,AL,2021,"45,259",both,15.5,both,"55,142",both,AL|CHILTON,2007,AL,CHILTON,56006.94589838225,AL|CHILTON|2007,both,01021|2007,,,,left_only
01021,CHILTON,01,AL,2021,"45,259",both,15.5,both,"55,142",both,AL|CHILTON,2008,AL,CHILTON,41949.788023525696,AL|CHILTON|2008,both,01021|2008,,,,left_only
01021,CHILTON,01,AL,2021,"45,259",both,15.5,both,"55,142",both,AL|CHILTON,2009,AL,CHILTON,42569.167961626,AL|CHILTON|2009,both,01021|2009,,,,left_only
01021,CHILTON,01,AL,2021,"45,259",both,15.5,both,"55,142",both,AL|CHILTON,2010,AL,CHILTON,45912.64284013475,AL|CHILTON|2010,both,01021|2010,01021,2010.0,10.0,both
01021,CHILTON,01,AL,2021,"45,259",both,15.5,both,"55,142",both,AL|CHILTON,2011,AL,CHILTON,56336.10171041525,AL|CHILTON|2011,both,01021|2011,,,,left_only
01021,CHILTON,01,AL,2021,"45,259",both,15.5,both,"55,142",both,AL|CHILTON,2012,AL,CHILTON,63139.347281735,AL|CHILTON|2012,both,01021|2012,,,,left_only
01021,CHILTON,01,AL,2021,"45,259",both,15.5,both,"55,142",both,AL|CHILTON,2013,AL,CHILTON,75293.142379952,AL|CHILTON|2013,both,01021|2013,,,,left_only
01021,CHILTON,01,AL,2021,"45,259",both,15.5,both,"55,142",both,AL|CHILTON,2014,AL,CHILTON,78125.489818431,AL|CHILTON|2014,both,01021|2014,,,,left_only
01021,CHILTON,01,AL,2021,"45,259",both,15.5,both,"55,142",both,AL|CHILTON,2015,AL,CHILTON,78776.03390521,AL|CHILTON|2015,both,01021|2015,,,,left_only
01023,CHOCTAW,01,AL,2021,"12,548",both,23.3,both,"40,601",both,AL|CHOCTAW,2006,AL,CHOCTAW,7880.724442361749,AL|CHOCTAW|2006,both,01023|2006,,,,left_only
01023,CHOCTAW,01,AL,2021,"12,548",both,23.3,both,"40,601",both,AL|CHOCTAW,2007,AL,CHOCTAW,8932.24259473675,AL|CHOCTAW|2007,both,01023|2007,,,,left_only
01023,CHOCTAW,01,AL,2021,"12,548",both,23.3,both,"40,601",both,AL|CHOCTAW,2008,AL,CHOCTAW,10401.2955387947,AL|CHOCTAW|2008,both,01023|2008,,,,left_only
01023,CHOCTAW,01,AL,2021,"12,548",both,23.3,both,"40,601",both,AL|CHOCTAW,2009,AL,CHOCTAW,10451.8859234165,AL|CHOCTAW|2009,both,01023|2009,,,,left_only
01023,CHOCTAW,01,AL,2021,"12,548",both,23.3,both,"40,601",both,AL|CHOCTAW,2010,AL,CHOCTAW,11275.834652409,AL|CHOCTAW|2010,both,01023|2010,,,,left_only
01023,CHOCTAW,01,AL,2021,"12,548",both,23.3,both,"40,601",both,AL|CHOCTAW,2011,AL,CHOCTAW,14781.608853341499,AL|CHOCTAW|2011,both,01023|2011,,,,left_only
01023,CHOCTAW,01,AL,2021,"12,548",both,23.3,both,"40,601",both,AL|CHOCTAW,2012,AL,CHOCTAW,16510.11079392,AL|CHOCTAW|2012,both,01023|2012,,,,left_only
01023,CHOCTAW,01,AL,2021,"12,548",both,23.3,both,"40,601",both,AL|CHOCTAW,2013,AL,CHOCTAW,17885.697827911,AL|CHOCTAW|2013,both,01023|2013,,,,left_only
01023,CHOCTAW,01,AL,2021,"12,548",both,23.3,both,"40,601",both,AL|CHOCTAW,2014,AL,CHOCTAW,17384.571510236998,AL|CHOCTAW|2014,both,01023|2014,,,,left_only
01023,CHOCTAW,01,AL,2021,"12,548",both,23.3,both,"40,601",both,AL|CHOCTAW,2015,AL,CHOCTAW,16222.536614136998,AL|CHOCTAW|2015,both,01023|2015,,,,left_only
01025,CLARKE,01,AL,2021,"22,740",both,19.4,both,"45,447",both,AL|CLARKE,2006,AL,CLARKE,14296.67045903175,AL|CLARKE|2006,both,01025|2006,,,,left_only
01025,CLARKE,01,AL,2021,"22,740",both,19.4,both,"45,447",both,AL|CLARKE,2007,AL,CLARKE,17764.4723675365,AL|CLARKE|2007,both,01025|2007,,,,left_only
01025,CLARKE,01,AL,2021,"22,740",both,19.4,both,"45,447",both,AL|CLARKE,2008,AL,CLARKE,19344.3206111126,AL|CLARKE|2008,both,01025|2008,,,,left_only
01025,CLARKE,01,AL,2021,"22,740",both,19.4,both,"45,447",both,AL|CLARKE,2009,AL,CLARKE,21349.470403543,AL|CLARKE|2009,both,01025|2009,,,,left_only
01025,CLARKE,01,AL,2021,"22,740",both,19.4,both,"45,447",both,AL|CLARKE,2010,AL,CLARKE,24753.80830651175,AL|CLARKE|2010,both,01025|2010,,,,left_only
01025,CLARKE,01,AL,2021,"22,740",both,19.4,both,"45,447",both,AL|CLARKE,2011,AL,CLARKE,28844.521330693748,AL|CLARKE|2011,both,01025|2011,,,,left_only
01025,CLARKE,01,AL,2021,"22,740",both,19.4,both,"45,447",both,AL|CLARKE,2012,AL,CLARKE,30705.8620785575,AL|CLARKE|2012,both,01025|2012,,,,left_only
01025,CLARKE,01,AL,2021,"22,740",both,19.4,both,"45,447",both,AL|CLARKE,2013,AL,CLARKE,33663.9879724685,AL|CLARKE|2013,both,01025|2013,,,,left_only
01025,CLARKE,01,AL,2021,"22,740",both,19.4,both,"45,447",both,AL|CLARKE,2014,AL,CLARKE,35952.495240956,AL|CLARKE|2014,both,01025|2014,,,,left_only
01025,CLARKE,01,AL,2021,"22,740",both,19.4,both,"45,447",both,AL|CLARKE,2015,AL,CLARKE,38328.53982867,AL|CLARKE|2015,both,01025|2015,,,,left_only
01027,CLAY,01,AL,2021,"14,170",both,18.4,both,"47,036",both,AL|CLAY,2006,AL,CLAY,8442.695607530999,AL|CLAY|2006,both,01027|2006,,,,left_only
01027,CLAY,01,AL,2021,"14,170",both,18.4,both,"47,036",both,AL|CLAY,2007,AL,CLAY,10373.1459235385,AL|CLAY|2007,both,01027|2007,,,,left_only
01027,CLAY,01,AL,2021,"14,170",both,18.4,both,"47,036",both,AL|CLAY,2008,AL,CLAY,13338.32121226905,AL|CLAY|2008,both,01027|2008,,,,left_only
01027,CLAY,01,AL,2021,"14,170",both,18.4,both,"47,036",both,AL|CLAY,2009,AL,CLAY,17358.170637758998,AL|CLAY|2009,both,01027|2009,,,,left_only
01027,CLAY,01,AL,2021,"14,170",both,18.4,both,"47,036",both,AL|CLAY,2010,AL,CLAY,18471.603974335,AL|CLAY|2010,both,01027|2010,,,,left_only
01027,CLAY,01,AL,2021,"14,170",both,18.4,both,"47,036",both,AL|CLAY,2011,AL,CLAY,18988.8589829525,AL|CLAY|2011,both,01027|2011,,,,left_only
01027,CLAY,01,AL,2021,"14,170",both,18.4,both,"47,036",both,AL|CLAY,2012,AL,CLAY,19526.90960567875,AL|CLAY|2012,both,01027|2012,,,,left_only
01027,CLAY,01,AL,2021,"14,170",both,18.4,both,"47,036",both,AL|CLAY,2013,AL,CLAY,20830.999219057998,AL|CLAY|2013,both,01027|2013,,,,left_only
01027,CLAY,01,AL,2021,"14,170",both,18.4,both,"47,036",both,AL|CLAY,2014,AL,CLAY,19943.174648651,AL|CLAY|2014,both,01027|2014,,,,left_only
01027,CLAY,01,AL,2021,"14,170",both,18.4,both,"47,036",both,AL|CLAY,2015,AL,CLAY,20467.068783421997,AL|CLAY|2015,both,01027|2015,,,,left_only
01029,CLEBURNE,01,AL,2021,"15,156",both,15.0,both,"49,769",both,AL|CLEBURNE,2006,AL,CLEBURNE,4028.910402502,AL|CLEBURNE|2006,both,01029|2006,,,,left_only
01029,CLEBURNE,01,AL,2021,"15,156",both,15.0,both,"49,769",both,AL|CLEBURNE,2007,AL,CLEBURNE,4381.404440717,AL|CLEBURNE|2007,both,01029|2007,,,,left_only
