County_FIPS_x,County,state_FIPS,State,pop_Year,pop_Population,pop_merge_indicator,pov_poverty_rate_percent,pov_merge_indicator,minc_median_income_USD_2021,minc_merge_indicator,state_county,opioid_YEAR,opioid_State,opioid_County,opioid_morphine_equivalent_g,opioid_state_county_yr,opioid_merge_indicator,FIPS|YEAR,County_FIPS_y,mort_year,mort_overdose_deaths,mort_merge_indicator,predicted_overdose_deaths_stochastic,_merge,pop_log_population,grams_morphine_per_cap,overdose_deaths_per_cap
01009,BLOUNT,01,AL,2021,59079,both,12.0,both,"56,894",both,AL|BLOUNT,2012,AL,BLOUNT,17702.5669613625,AL|BLOUNT|2012,both,01009|2012,01009,2012.0,15.0,Actual Values (not missing),,left_only,10.986630810300307,0.2996422918695729,0.00025389732392220584
01009,BLOUNT,01,AL,2021,59079,both,12.0,both,"56,894",both,AL|BLOUNT,2013,AL,BLOUNT,17164.64217,AL|BLOUNT|2013,both,01009|2013,01009,2013.0,10.0,Actual Values (not missing),,left_only,10.986630810300307,0.2905371142030163,0.0001692648826148039
01009,BLOUNT,01,AL,2021,59079,both,12.0,both,"56,894",both,AL|BLOUNT,2014,AL,BLOUNT,16956.2168663625,AL|BLOUNT|2014,both,01009|2014,01009,2014.0,11.0,Actual Values (not missing),,left_only,10.986630810300307,0.2870092057476007,0.0001861913708762843
01009,BLOUNT,01,AL,2021,59079,both,12.0,both,"56,894",both,AL|BLOUNT,2015,AL,BLOUNT,16505.5916742,AL|BLOUNT|2015,both,01009|2015,01009,2015.0,11.0,Actual Values (not missing),,left_only,10.986630810300307,0.2793817037221348,0.0001861913708762843
01011,BULLOCK,01,AL,2021,10143,both,32.1,both,"32,027",both,AL|BULLOCK,2006,AL,BULLOCK,549.3548185,AL|BULLOCK|2006,both,01011|2006,,,9.494657592556338,Random Forest Predicted Values,9.494657592556338,both,9.224539091375995,0.05416097983831213,0.0008873114463176575
01011,BULLOCK,01,AL,2021,10143,both,32.1,both,"32,027",both,AL|BULLOCK,2007,AL,BULLOCK,748.6696108625,AL|BULLOCK|2007,both,01011|2007,,,11.040885977997643,Random Forest Predicted Values,11.040885977997643,both,9.224539091375995,0.0738114572476092,0.0010844917677215813
01011,BULLOCK,01,AL,2021,10143,both,32.1,both,"32,027",both,AL|BULLOCK,2008,AL,BULLOCK,964.6904893125001,AL|BULLOCK|2008,both,01011|2008,,,8.695616761024022,Random Forest Predicted Values,8.695616761024022,both,9.224539091375995,0.09510899036897369,0.0007887212856156955
01011,BULLOCK,01,AL,2021,10143,both,32.1,both,"32,027",both,AL|BULLOCK,2009,AL,BULLOCK,1437.891105,AL|BULLOCK|2009,both,01011|2009,,,9.378566788116347,Random Forest Predicted Values,9.378566788116347,both,9.224539091375995,0.14176191511387162,0.0008873114463176575
01011,BULLOCK,01,AL,2021,10143,both,32.1,both,"32,027",both,AL|BULLOCK,2010,AL,BULLOCK,1993.978125,AL|BULLOCK|2010,both,01011|2010,,,11.027905426592456,Random Forest Predicted Values,11.027905426592456,both,9.224539091375995,0.19658662377994676,0.0010844917677215813
01011,BULLOCK,01,AL,2021,10143,both,32.1,both,"32,027",both,AL|BULLOCK,2011,AL,BULLOCK,2430.6265425,AL|BULLOCK|2011,both,01011|2011,,,11.613651606265035,Random Forest Predicted Values,11.613651606265035,both,9.224539091375995,0.23963586143152915,0.0010844917677215813
01011,BULLOCK,01,AL,2021,10143,both,32.1,both,"32,027",both,AL|BULLOCK,2012,AL,BULLOCK,2553.625845225,AL|BULLOCK|2012,both,01011|2012,,,11.000334796106953,Random Forest Predicted Values,11.000334796106953,both,9.224539091375995,0.25176238245341614,0.0010844917677215813
01011,BULLOCK,01,AL,2021,10143,both,32.1,both,"32,027",both,AL|BULLOCK,2013,AL,BULLOCK,2541.1959075,AL|BULLOCK|2013,both,01011|2013,,,10.689926382597118,Random Forest Predicted Values,10.689926382597118,both,9.224539091375995,0.25053691289559304,0.0009859016070196194
01011,BULLOCK,01,AL,2021,10143,both,32.1,both,"32,027",both,AL|BULLOCK,2014,AL,BULLOCK,2454.8155725,AL|BULLOCK|2014,both,01011|2014,,,10.489356353220185,Random Forest Predicted Values,10.489356353220185,both,9.224539091375995,0.24202066178645373,0.0009859016070196194
